 

stn;time;tre200d0
GVE;20040610;24.5
GVE;20040611;20.0
GVE;20040612;19.4
GVE;20040613;15.7
GVE;20040614;17.4
GVE;20040615;17.7
GVE;20040616;18.1
GVE;20040617;19.2
GVE;20040618;21.2
GVE;20040619;17.5
GVE;20040620;13.2
GVE;20040621;17.1
GVE;20040622;19.2
GVE;20040623;19.0
GVE;20040624;19.4
GVE;20040625;19.0
GVE;20040626;18.5
GVE;20040627;22.9
GVE;20040628;24.2
GVE;20040629;20.4
GVE;20040630;21.5
GVE;20040701;21.2
GVE;20040702;18.3
GVE;20040703;18.2
GVE;20040704;20.7
GVE;20040705;21.5
GVE;20040706;19.0
GVE;20040707;19.7
GVE;20040708;18.3
GVE;20040709;17.4
GVE;20040710;16.2
GVE;20040711;15.6
GVE;20040712;14.6
GVE;20040713;15.0
GVE;20040714;16.7
GVE;20040715;20.1
GVE;20040716;21.9
GVE;20040717;22.1
GVE;20040718;20.8
GVE;20040719;21.8
GVE;20040720;21.3
GVE;20040721;22.5
GVE;20040722;24.8
GVE;20040723;22.6
GVE;20040724;21.0
GVE;20040725;21.3
GVE;20040726;18.9
GVE;20040727;19.6
GVE;20040728;20.0
GVE;20040729;21.5
GVE;20040730;23.5
GVE;20040731;23.3
GVE;20040801;24.3
GVE;20040802;25.0
GVE;20040803;22.9
GVE;20040804;21.6
GVE;20040805;20.8
GVE;20040806;22.1
GVE;20040807;23.6
GVE;20040808;24.3
GVE;20040809;22.2
GVE;20040810;22.9
GVE;20040811;23.0
GVE;20040812;20.6
GVE;20040813;19.3
GVE;20040814;19.0
GVE;20040815;18.7
GVE;20040816;18.7
GVE;20040817;19.1
GVE;20040818;23.2
GVE;20040819;19.4
GVE;20040820;19.2
GVE;20040821;16.7
GVE;20040822;15.7
GVE;20040823;20.0
GVE;20040824;19.0
GVE;20040825;18.3
GVE;20040826;15.5
GVE;20040827;16.8
GVE;20040828;18.3
GVE;20040829;18.9
GVE;20040830;18.3
GVE;20040831;16.6
GVE;20040901;16.0
GVE;20040902;18.6
GVE;20040903;20.9
GVE;20040904;21.1
GVE;20040905;20.4
GVE;20040906;20.8
GVE;20040907;20.8
GVE;20040908;19.7
GVE;20040909;18.7
GVE;20040910;20.5
GVE;20040911;22.0
GVE;20040912;17.4
GVE;20040913;17.8
GVE;20040914;18.0
GVE;20040915;15.9
GVE;20040916;14.9
GVE;20040917;13.6
GVE;20040918;15.5
GVE;20040919;14.9
GVE;20040920;15.6
GVE;20040921;14.9
GVE;20040922;14.6
GVE;20040923;16.4
GVE;20040924;13.3
GVE;20040925;10.7
GVE;20040926;12.0
GVE;20040927;12.6
GVE;20040928;14.5
GVE;20040929;15.7
GVE;20040930;15.6
GVE;20041001;16.4
GVE;20041002;16.3
GVE;20041003;14.4
GVE;20041004;16.9
GVE;20041005;19.0
GVE;20041006;17.1
GVE;20041007;16.2
GVE;20041008;17.4
GVE;20041009;16.5
GVE;20041010;15.5
GVE;20041011;13.8
GVE;20041012;13.8
GVE;20041013;14.1
GVE;20041014;11.8
GVE;20041015;9.6
GVE;20041016;8.4
GVE;20041017;8.5
GVE;20041018;9.9
GVE;20041019;10.3
GVE;20041020;11.9
GVE;20041021;15.7
GVE;20041022;14.8
GVE;20041023;14.5
GVE;20041024;16.3
GVE;20041025;16.3
GVE;20041026;10.6
GVE;20041027;10.0
GVE;20041028;11.3
GVE;20041029;12.4
GVE;20041030;11.1
GVE;20041031;10.8
GVE;20041101;11.7
GVE;20041102;11.2
GVE;20041103;11.5
GVE;20041104;11.7
GVE;20041105;13.0
GVE;20041106;9.4
GVE;20041107;6.5
GVE;20041108;4.8
GVE;20041109;2.4
GVE;20041110;2.2
GVE;20041111;3.4
GVE;20041112;4.2
GVE;20041113;4.8
GVE;20041114;3.3
GVE;20041115;2.1
GVE;20041116;0.2
GVE;20041117;2.7
GVE;20041118;6.3
GVE;20041119;5.5
GVE;20041120;1.9
GVE;20041121;4.7
GVE;20041122;7.8
GVE;20041123;7.3
GVE;20041124;6.0
GVE;20041125;5.2
GVE;20041126;5.6
GVE;20041127;5.6
GVE;20041128;5.4
GVE;20041129;6.9
GVE;20041130;4.4
GVE;20041201;2.8
GVE;20041202;4.4
GVE;20041203;6.2
GVE;20041204;5.9
GVE;20041205;4.4
GVE;20041206;3.5
GVE;20041207;3.7
GVE;20041208;2.8
GVE;20041209;2.2
GVE;20041210;2.5
GVE;20041211;2.2
GVE;20041212;1.5
GVE;20041213;0.9
GVE;20041214;1.0
GVE;20041215;0.8
GVE;20041216;3.4
GVE;20041217;6.5
GVE;20041218;3.9
GVE;20041219;4.9
GVE;20041220;1.2
GVE;20041221;0.4
GVE;20041222;-1.5
GVE;20041223;3.7
GVE;20041224;5.6
GVE;20041225;5.9
GVE;20041226;3.2
GVE;20041227;3.7
GVE;20041228;1.5
GVE;20041229;2.1
GVE;20041230;0.5
GVE;20041231;-0.8
GVE;20050101;3.2
GVE;20050102;5.7
GVE;20050103;2.4
GVE;20050104;-0.1
GVE;20050105;2.4
GVE;20050106;5.7
GVE;20050107;3.1
GVE;20050108;6.3
GVE;20050109;7.3
GVE;20050110;4.7
GVE;20050111;2.8
GVE;20050112;3.1
GVE;20050113;4.6
GVE;20050114;0.5
GVE;20050115;0.7
GVE;20050116;-0.5
GVE;20050117;-0.8
GVE;20050118;3.1
GVE;20050119;1.5
GVE;20050120;3.9
GVE;20050121;8.0
GVE;20050122;4.3
GVE;20050123;0.7
GVE;20050124;-2.1
GVE;20050125;-3.2
GVE;20050126;-3.9
GVE;20050127;-5.0
GVE;20050128;-5.2
GVE;20050129;-4.6
GVE;20050130;-4.7
GVE;20050131;-3.1
GVE;20050201;1.1
GVE;20050202;1.2
GVE;20050203;2.9
GVE;20050204;1.4
GVE;20050205;0.2
GVE;20050206;2.0
GVE;20050207;0.2
GVE;20050208;0.7
GVE;20050209;0.4
GVE;20050210;2.1
GVE;20050211;4.2
GVE;20050212;8.3
GVE;20050213;4.3
GVE;20050214;1.2
GVE;20050215;0.2
GVE;20050216;0.0
GVE;20050217;-0.4
GVE;20050218;0.0
GVE;20050219;-0.6
GVE;20050220;0.2
GVE;20050221;-0.7
GVE;20050222;-0.5
GVE;20050223;-1.5
GVE;20050224;-1.5
GVE;20050225;-1.0
GVE;20050226;-1.4
GVE;20050227;-1.8
GVE;20050228;-5.7
GVE;20050301;-4.8
GVE;20050302;-2.0
GVE;20050303;0.2
GVE;20050304;1.7
GVE;20050305;-0.1
GVE;20050306;-0.6
GVE;20050307;-2.1
GVE;20050308;1.3
GVE;20050309;3.8
GVE;20050310;2.6
GVE;20050311;3.6
GVE;20050312;4.1
GVE;20050313;3.8
GVE;20050314;6.3
GVE;20050315;10.1
GVE;20050316;9.1
GVE;20050317;10.5
GVE;20050318;11.4
GVE;20050319;11.7
GVE;20050320;11.3
GVE;20050321;11.3
GVE;20050322;10.5
GVE;20050323;12.2
GVE;20050324;11.8
GVE;20050325;11.5
GVE;20050326;13.0
GVE;20050327;12.4
GVE;20050328;12.3
GVE;20050329;12.6
GVE;20050330;11.3
GVE;20050331;9.0
GVE;20050401;10.6
GVE;20050402;10.9
GVE;20050403;11.8
GVE;20050404;11.5
GVE;20050405;12.8
GVE;20050406;15.0
GVE;20050407;10.9
GVE;20050408;7.9
GVE;20050409;4.7
GVE;20050410;6.4
GVE;20050411;8.3
GVE;20050412;8.3
GVE;20050413;10.5
GVE;20050414;12.5
GVE;20050415;9.6
GVE;20050416;4.8
GVE;20050417;2.5
GVE;20050418;8.1
GVE;20050419;9.2
GVE;20050420;8.1
GVE;20050421;9.6
GVE;20050422;10.2
GVE;20050423;11.6
GVE;20050424;11.6
GVE;20050425;11.1
GVE;20050426;13.7
GVE;20050427;14.0
GVE;20050428;14.3
GVE;20050429;17.1
GVE;20050430;18.1
GVE;20050501;20.2
GVE;20050502;19.4
GVE;20050503;15.4
GVE;20050504;13.7
GVE;20050505;12.2
GVE;20050506;11.0
GVE;20050507;11.6
GVE;20050508;11.3
GVE;20050509;11.3
GVE;20050510;10.7
GVE;20050511;11.8
GVE;20050512;11.8
GVE;20050513;15.9
GVE;20050514;14.1
GVE;20050515;15.4
GVE;20050516;11.6
GVE;20050517;12.6
GVE;20050518;11.9
GVE;20050519;12.5
GVE;20050520;16.6
GVE;20050521;17.5
GVE;20050522;16.0
GVE;20050523;12.6
GVE;20050524;14.1
GVE;20050525;17.7
GVE;20050526;20.8
GVE;20050527;22.9
GVE;20050528;23.4
GVE;20050529;24.2
GVE;20050530;18.8
GVE;20050531;15.9
GVE;20050601;16.8
GVE;20050602;18.5
GVE;20050603;21.1
GVE;20050604;18.5
GVE;20050605;16.5
GVE;20050606;16.9
GVE;20050607;16.9
GVE;20050608;13.9
GVE;20050609;14.7
GVE;20050610;14.4
GVE;20050611;17.0
GVE;20050612;20.7
GVE;20050613;19.1
GVE;20050614;16.6
GVE;20050615;18.7
GVE;20050616;20.7
GVE;20050617;21.6
GVE;20050618;23.0
GVE;20050619;22.3
GVE;20050620;22.6
GVE;20050621;23.7
GVE;20050622;25.0
GVE;20050623;25.9
GVE;20050624;25.6
GVE;20050625;23.0
GVE;20050626;24.8
GVE;20050627;25.8
GVE;20050628;26.7
GVE;20050629;22.6
GVE;20050630;21.9
GVE;20050701;18.3
GVE;20050702;19.9
GVE;20050703;22.2
GVE;20050704;19.0
GVE;20050705;16.3
GVE;20050706;15.2
GVE;20050707;15.2
GVE;20050708;14.7
GVE;20050709;15.9
GVE;20050710;19.0
GVE;20050711;20.1
GVE;20050712;21.4
GVE;20050713;21.7
GVE;20050714;22.8
GVE;20050715;25.9
GVE;20050716;26.0
GVE;20050717;25.3
GVE;20050718;21.7
GVE;20050719;20.5
GVE;20050720;20.1
GVE;20050721;21.1
GVE;20050722;20.2
GVE;20050723;18.6
GVE;20050724;20.2
GVE;20050725;22.7
GVE;20050726;24.6
GVE;20050727;25.9
GVE;20050728;27.9
GVE;20050729;24.3
GVE;20050730;21.1
GVE;20050731;19.6
GVE;20050801;20.1
GVE;20050802;17.6
GVE;20050803;18.5
GVE;20050804;19.0
GVE;20050805;20.1
GVE;20050806;21.4
GVE;20050807;17.0
GVE;20050808;16.4
GVE;20050809;17.4
GVE;20050810;20.2
GVE;20050811;19.8
GVE;20050812;19.9
GVE;20050813;20.3
GVE;20050814;16.5
GVE;20050815;15.5
GVE;20050816;17.6
GVE;20050817;18.0
GVE;20050818;18.9
GVE;20050819;19.4
GVE;20050820;16.8
GVE;20050821;16.0
GVE;20050822;17.3
GVE;20050823;18.1
GVE;20050824;19.0
GVE;20050825;19.1
GVE;20050826;18.9
GVE;20050827;15.8
GVE;20050828;18.7
GVE;20050829;19.5
GVE;20050830;21.1
GVE;20050831;22.0
GVE;20050901;22.9
GVE;20050902;22.1
GVE;20050903;22.2
GVE;20050904;22.0
GVE;20050905;21.1
GVE;20050906;20.2
GVE;20050907;20.6
GVE;20050908;20.2
GVE;20050909;19.4
GVE;20050910;19.4
GVE;20050911;16.8
GVE;20050912;16.4
GVE;20050913;17.4
GVE;20050914;18.5
GVE;20050915;18.2
GVE;20050916;17.8
GVE;20050917;12.1
GVE;20050918;11.3
GVE;20050919;11.7
GVE;20050920;12.4
GVE;20050921;11.4
GVE;20050922;12.6
GVE;20050923;15.0
GVE;20050924;15.1
GVE;20050925;14.9
GVE;20050926;16.2
GVE;20050927;16.7
GVE;20050928;17.4
GVE;20050929;14.2
GVE;20050930;10.7
GVE;20051001;11.3
GVE;20051002;10.1
GVE;20051003;10.2
GVE;20051004;12.0
GVE;20051005;12.2
GVE;20051006;12.1
GVE;20051007;11.5
GVE;20051008;11.1
GVE;20051009;11.2
GVE;20051010;11.8
GVE;20051011;12.6
GVE;20051012;12.3
GVE;20051013;12.4
GVE;20051014;11.0
GVE;20051015;10.6
GVE;20051016;9.8
GVE;20051017;10.4
GVE;20051018;10.1
GVE;20051019;11.2
GVE;20051020;13.0
GVE;20051021;13.0
GVE;20051022;15.8
GVE;20051023;12.8
GVE;20051024;10.3
GVE;20051025;14.1
GVE;20051026;12.5
GVE;20051027;11.1
GVE;20051028;10.9
GVE;20051029;12.2
GVE;20051030;10.9
GVE;20051031;11.7
GVE;20051101;13.1
GVE;20051102;11.1
GVE;20051103;13.8
GVE;20051104;12.9
GVE;20051105;9.4
GVE;20051106;6.2
GVE;20051107;5.0
GVE;20051108;6.2
GVE;20051109;6.0
GVE;20051110;9.6
GVE;20051111;9.3
GVE;20051112;6.8
GVE;20051113;6.0
GVE;20051114;6.0
GVE;20051115;6.0
GVE;20051116;8.5
GVE;20051117;4.1
GVE;20051118;1.8
GVE;20051119;2.9
GVE;20051120;-0.4
GVE;20051121;1.7
GVE;20051122;2.1
GVE;20051123;1.3
GVE;20051124;-2.0
GVE;20051125;-0.2
GVE;20051126;-2.9
GVE;20051127;-3.4
GVE;20051128;1.2
GVE;20051129;1.0
GVE;20051130;2.1
GVE;20051201;0.8
GVE;20051202;-1.6
GVE;20051203;4.5
GVE;20051204;7.1
GVE;20051205;5.1
GVE;20051206;3.0
GVE;20051207;3.2
GVE;20051208;2.1
GVE;20051209;3.0
GVE;20051210;2.0
GVE;20051211;0.5
GVE;20051212;-0.8
GVE;20051213;1.7
GVE;20051214;1.6
GVE;20051215;0.5
GVE;20051216;0.3
GVE;20051217;1.5
GVE;20051218;-1.5
GVE;20051219;-2.9
GVE;20051220;-0.2
GVE;20051221;-0.9
GVE;20051222;-1.2
GVE;20051223;-1.2
GVE;20051224;0.2
GVE;20051225;1.5
GVE;20051226;0.4
GVE;20051227;-3.6
GVE;20051228;-5.6
GVE;20051229;-5.3
GVE;20051230;-5.5
GVE;20051231;5.1
GVE;20060101;4.1
GVE;20060102;2.3
GVE;20060103;2.7
GVE;20060104;0.9
GVE;20060105;0.2
GVE;20060106;-0.1
GVE;20060107;-0.1
GVE;20060108;-0.4
GVE;20060109;-1.4
GVE;20060110;-1.3
GVE;20060111;-2.6
GVE;20060112;-1.7
GVE;20060113;-3.9
GVE;20060114;-2.7
GVE;20060115;-3.4
GVE;20060116;-2.3
GVE;20060117;3.0
GVE;20060118;4.9
GVE;20060119;2.0
GVE;20060120;3.8
GVE;20060121;4.3
GVE;20060122;3.4
GVE;20060123;0.1
GVE;20060124;-2.0
GVE;20060125;-0.5
GVE;20060126;0.1
GVE;20060127;-0.6
GVE;20060128;0.3
GVE;20060129;0.6
GVE;20060130;-0.5
GVE;20060131;-0.6
GVE;20060201;-1.4
GVE;20060202;-0.7
GVE;20060203;-1.4
GVE;20060204;-2.4
GVE;20060205;-3.1
GVE;20060206;-0.4
GVE;20060207;0.0
GVE;20060208;1.7
GVE;20060209;1.7
GVE;20060210;-0.6
GVE;20060211;-0.8
GVE;20060212;-2.2
GVE;20060213;0.4
GVE;20060214;2.7
GVE;20060215;4.7
GVE;20060216;8.2
GVE;20060217;6.0
GVE;20060218;6.1
GVE;20060219;2.6
GVE;20060220;4.8
GVE;20060221;4.3
GVE;20060222;2.8
GVE;20060223;3.2
GVE;20060224;2.5
GVE;20060225;2.0
GVE;20060226;0.7
GVE;20060227;-0.4
GVE;20060228;-1.6
GVE;20060301;-1.0
GVE;20060302;-1.3
GVE;20060303;6.0
GVE;20060304;8.0
GVE;20060305;0.3
GVE;20060306;0.3
GVE;20060307;0.7
GVE;20060308;3.3
GVE;20060309;9.3
GVE;20060310;4.5
GVE;20060311;2.3
GVE;20060312;-1.7
GVE;20060313;-2.8
GVE;20060314;-0.9
GVE;20060315;0.2
GVE;20060316;1.5
GVE;20060317;1.6
GVE;20060318;1.3
GVE;20060319;5.0
GVE;20060320;6.9
GVE;20060321;7.4
GVE;20060322;8.1
GVE;20060323;9.1
GVE;20060324;8.0
GVE;20060325;12.0
GVE;20060326;15.2
GVE;20060327;15.9
GVE;20060328;8.5
GVE;20060329;7.5
GVE;20060330;8.5
GVE;20060331;13.4
GVE;20060401;9.2
GVE;20060402;10.3
GVE;20060403;9.4
GVE;20060404;8.1
GVE;20060405;4.8
GVE;20060406;4.3
GVE;20060407;5.4
GVE;20060408;11.0
GVE;20060409;10.1
GVE;20060410;4.1
GVE;20060411;5.1
GVE;20060412;6.1
GVE;20060413;7.6
GVE;20060414;12.4
GVE;20060415;10.2
GVE;20060416;11.8
GVE;20060417;10.9
GVE;20060418;11.9
GVE;20060419;11.0
GVE;20060420;12.8
GVE;20060421;14.2
GVE;20060422;15.1
GVE;20060423;15.4
GVE;20060424;13.9
GVE;20060425;13.8
GVE;20060426;13.1
GVE;20060427;13.4
GVE;20060428;12.8
GVE;20060429;9.1
GVE;20060430;8.0
GVE;20060501;10.1
GVE;20060502;15.8
GVE;20060503;16.5
GVE;20060504;17.7
GVE;20060505;16.0
GVE;20060506;13.7
GVE;20060507;13.7
GVE;20060508;11.7
GVE;20060509;9.0
GVE;20060510;8.5
GVE;20060511;12.4
GVE;20060512;13.8
GVE;20060513;14.6
GVE;20060514;15.0
GVE;20060515;17.3
GVE;20060516;18.0
GVE;20060517;19.0
GVE;20060518;16.8
GVE;20060519;15.4
GVE;20060520;13.5
GVE;20060521;16.3
GVE;20060522;15.4
GVE;20060523;13.6
GVE;20060524;12.6
GVE;20060525;14.1
GVE;20060526;18.0
GVE;20060527;19.2
GVE;20060528;19.3
GVE;20060529;14.9
GVE;20060530;9.2
GVE;20060531;8.8
GVE;20060601;9.2
GVE;20060602;10.4
GVE;20060603;13.9
GVE;20060604;14.8
GVE;20060605;14.6
GVE;20060606;15.4
GVE;20060607;14.5
GVE;20060608;15.6
GVE;20060609;16.7
GVE;20060610;18.7
GVE;20060611;19.9
GVE;20060612;21.2
GVE;20060613;22.3
GVE;20060614;23.4
GVE;20060615;23.5
GVE;20060616;22.9
GVE;20060617;21.5
GVE;20060618;20.2
GVE;20060619;23.2
GVE;20060620;24.1
GVE;20060621;24.3
GVE;20060622;21.0
GVE;20060623;21.9
GVE;20060624;22.2
GVE;20060625;20.4
GVE;20060626;22.0
GVE;20060627;21.9
GVE;20060628;21.5
GVE;20060629;22.8
GVE;20060630;22.4
GVE;20060701;22.4
GVE;20060702;22.6
GVE;20060703;24.8
GVE;20060704;24.7
GVE;20060705;22.3
GVE;20060706;18.0
GVE;20060707;18.5
GVE;20060708;20.7
GVE;20060709;21.5
GVE;20060710;23.0
GVE;20060711;25.1
GVE;20060712;23.4
GVE;20060713;23.5
GVE;20060714;23.8
GVE;20060715;23.6
GVE;20060716;24.1
GVE;20060717;22.9
GVE;20060718;24.5
GVE;20060719;26.2
GVE;20060720;27.2
GVE;20060721;26.1
GVE;20060722;26.3
GVE;20060723;25.6
GVE;20060724;25.8
GVE;20060725;27.0
GVE;20060726;25.4
GVE;20060727;25.5
GVE;20060728;22.3
GVE;20060729;21.5
GVE;20060730;23.7
GVE;20060731;23.0
GVE;20060801;21.5
GVE;20060802;20.6
GVE;20060803;15.4
GVE;20060804;14.4
GVE;20060805;17.2
GVE;20060806;16.6
GVE;20060807;18.0
GVE;20060808;19.8
GVE;20060809;19.3
GVE;20060810;18.7
GVE;20060811;15.7
GVE;20060812;13.7
GVE;20060813;12.7
GVE;20060814;14.0
GVE;20060815;16.3
GVE;20060816;18.0
GVE;20060817;19.3
GVE;20060818;18.9
GVE;20060819;18.9
GVE;20060820;18.8
GVE;20060821;17.9
GVE;20060822;18.8
GVE;20060823;18.0
GVE;20060824;17.3
GVE;20060825;16.0
GVE;20060826;15.2
GVE;20060827;16.0
GVE;20060828;14.0
GVE;20060829;13.7
GVE;20060830;13.1
GVE;20060831;13.6
GVE;20060901;16.4
GVE;20060902;18.5
GVE;20060903;22.2
GVE;20060904;22.1
GVE;20060905;21.2
GVE;20060906;19.9
GVE;20060907;21.5
GVE;20060908;19.3
GVE;20060909;18.0
GVE;20060910;19.2
GVE;20060911;18.4
GVE;20060912;18.9
GVE;20060913;19.3
GVE;20060914;18.1
GVE;20060915;17.1
GVE;20060916;17.2
GVE;20060917;15.9
GVE;20060918;16.3
GVE;20060919;16.9
GVE;20060920;16.0
GVE;20060921;16.8
GVE;20060922;17.7
GVE;20060923;18.8
GVE;20060924;17.8
GVE;20060925;13.7
GVE;20060926;14.6
GVE;20060927;15.5
GVE;20060928;15.7
GVE;20060929;17.3
GVE;20060930;18.3
GVE;20061001;17.1
GVE;20061002;18.6
GVE;20061003;15.7
GVE;20061004;11.3
GVE;20061005;11.2
GVE;20061006;13.7
GVE;20061007;13.7
GVE;20061008;10.5
GVE;20061009;12.0
GVE;20061010;12.9
GVE;20061011;12.6
GVE;20061012;13.5
GVE;20061013;13.5
GVE;20061014;14.8
GVE;20061015;14.4
GVE;20061016;13.0
GVE;20061017;12.4
GVE;20061018;10.8
GVE;20061019;12.5
GVE;20061020;14.4
GVE;20061021;15.5
GVE;20061022;15.1
GVE;20061023;14.3
GVE;20061024;15.4
GVE;20061025;11.4
GVE;20061026;12.3
GVE;20061027;16.0
GVE;20061028;15.4
GVE;20061029;14.3
GVE;20061030;11.5
GVE;20061031;11.8
GVE;20061101;10.5
GVE;20061102;5.5
GVE;20061103;4.6
GVE;20061104;3.6
GVE;20061105;2.3
GVE;20061106;3.4
GVE;20061107;4.5
GVE;20061108;8.2
GVE;20061109;8.7
GVE;20061110;6.4
GVE;20061111;7.3
GVE;20061112;9.2
GVE;20061113;7.4
GVE;20061114;10.3
GVE;20061115;9.4
GVE;20061116;9.1
GVE;20061117;11.2
GVE;20061118;9.8
GVE;20061119;6.2
GVE;20061120;4.6
GVE;20061121;7.6
GVE;20061122;6.0
GVE;20061123;8.9
GVE;20061124;9.9
GVE;20061125;14.2
GVE;20061126;9.6
GVE;20061127;7.5
GVE;20061128;5.7
GVE;20061129;8.8
GVE;20061130;9.5
GVE;20061201;7.2
GVE;20061202;5.3
GVE;20061203;10.0
GVE;20061204;11.0
GVE;20061205;11.9
GVE;20061206;9.2
GVE;20061207;5.0
GVE;20061208;7.7
GVE;20061209;4.4
GVE;20061210;1.8
GVE;20061211;1.8
GVE;20061212;3.4
GVE;20061213;0.3
GVE;20061214;-0.1
GVE;20061215;0.1
GVE;20061216;0.9
GVE;20061217;5.1
GVE;20061218;3.9
GVE;20061219;2.1
GVE;20061220;0.8
GVE;20061221;1.5
GVE;20061222;1.7
GVE;20061223;0.6
GVE;20061224;-0.1
GVE;20061225;-0.2
GVE;20061226;0.3
GVE;20061227;-0.5
GVE;20061228;-1.9
GVE;20061229;-2.3
GVE;20061230;3.5
GVE;20061231;9.5
GVE;20070101;8.8
GVE;20070102;4.6
GVE;20070103;3.8
GVE;20070104;5.0
GVE;20070105;4.3
GVE;20070106;4.8
GVE;20070107;7.9
GVE;20070108;8.2
GVE;20070109;8.7
GVE;20070110;9.2
GVE;20070111;11.4
GVE;20070112;8.5
GVE;20070113;3.9
GVE;20070114;5.8
GVE;20070115;3.9
GVE;20070116;5.3
GVE;20070117;9.4
GVE;20070118;10.1
GVE;20070119;11.3
GVE;20070120;8.6
GVE;20070121;7.6
GVE;20070122;3.4
GVE;20070123;1.8
GVE;20070124;-3.5
GVE;20070125;-3.8
GVE;20070126;-4.2
GVE;20070127;-4.9
GVE;20070128;-2.7
GVE;20070129;-2.0
GVE;20070130;-1.4
GVE;20070131;-1.0
GVE;20070201;2.3
GVE;20070202;2.6
GVE;20070203;3.7
GVE;20070204;3.3
GVE;20070205;4.2
GVE;20070206;5.9
GVE;20070207;5.1
GVE;20070208;5.9
GVE;20070209;4.4
GVE;20070210;5.0
GVE;20070211;7.6
GVE;20070212;7.2
GVE;20070213;5.3
GVE;20070214;4.0
GVE;20070215;6.9
GVE;20070216;3.6
GVE;20070217;4.2
GVE;20070218;6.6
GVE;20070219;6.2
GVE;20070220;5.0
GVE;20070221;4.6
GVE;20070222;7.3
GVE;20070223;8.4
GVE;20070224;8.5
GVE;20070225;7.2
GVE;20070226;5.7
GVE;20070227;6.1
GVE;20070228;10.3
GVE;20070301;9.6
GVE;20070302;9.5
GVE;20070303;11.4
GVE;20070304;7.9
GVE;20070305;7.5
GVE;20070306;7.8
GVE;20070307;9.5
GVE;20070308;7.4
GVE;20070309;5.9
GVE;20070310;6.7
GVE;20070311;6.5
GVE;20070312;6.0
GVE;20070313;7.9
GVE;20070314;8.7
GVE;20070315;8.6
GVE;20070316;9.4
GVE;20070317;8.9
GVE;20070318;8.5
GVE;20070319;3.3
GVE;20070320;1.9
GVE;20070321;1.9
GVE;20070322;1.9
GVE;20070323;2.9
GVE;20070324;3.1
GVE;20070325;4.8
GVE;20070326;5.6
GVE;20070327;7.3
GVE;20070328;7.9
GVE;20070329;9.3
GVE;20070330;5.4
GVE;20070331;4.8
GVE;20070401;7.4
GVE;20070402;10.3
GVE;20070403;9.8
GVE;20070404;7.0
GVE;20070405;8.9
GVE;20070406;9.3
GVE;20070407;11.6
GVE;20070408;11.8
GVE;20070409;12.4
GVE;20070410;13.2
GVE;20070411;13.4
GVE;20070412;15.0
GVE;20070413;16.5
GVE;20070414;16.8
GVE;20070415;16.9
GVE;20070416;16.8
GVE;20070417;16.9
GVE;20070418;15.6
GVE;20070419;13.7
GVE;20070420;15.0
GVE;20070421;15.5
GVE;20070422;16.9
GVE;20070423;17.2
GVE;20070424;17.7
GVE;20070425;18.4
GVE;20070426;18.7
GVE;20070427;17.4
GVE;20070428;17.8
GVE;20070429;17.0
GVE;20070430;15.0
GVE;20070501;14.8
GVE;20070502;11.6
GVE;20070503;13.4
GVE;20070504;12.7
GVE;20070505;12.0
GVE;20070506;14.6
GVE;20070507;14.8
GVE;20070508;15.0
GVE;20070509;16.2
GVE;20070510;17.5
GVE;20070511;18.0
GVE;20070512;17.9
GVE;20070513;18.0
GVE;20070514;13.1
GVE;20070515;11.0
GVE;20070516;10.3
GVE;20070517;11.4
GVE;20070518;15.7
GVE;20070519;17.1
GVE;20070520;19.1
GVE;20070521;19.2
GVE;20070522;19.8
GVE;20070523;18.8
GVE;20070524;20.2
GVE;20070525;22.4
GVE;20070526;17.6
GVE;20070527;15.4
GVE;20070528;9.4
GVE;20070529;10.2
GVE;20070530;11.9
GVE;20070531;14.8
GVE;20070601;12.1
GVE;20070602;14.6
GVE;20070603;16.8
GVE;20070604;18.6
GVE;20070605;20.0
GVE;20070606;20.1
GVE;20070607;19.5
GVE;20070608;20.3
GVE;20070609;21.7
GVE;20070610;21.1
GVE;20070611;18.0
GVE;20070612;19.5
GVE;20070613;21.2
GVE;20070614;21.3
GVE;20070615;16.8
GVE;20070616;19.0
GVE;20070617;18.4
GVE;20070618;22.2
GVE;20070619;22.5
GVE;20070620;24.2
GVE;20070621;19.3
GVE;20070622;18.7
GVE;20070623;18.4
GVE;20070624;19.0
GVE;20070625;16.0
GVE;20070626;14.1
GVE;20070627;13.2
GVE;20070628;15.0
GVE;20070629;16.8
GVE;20070630;19.3
GVE;20070701;19.0
GVE;20070702;16.2
GVE;20070703;14.7
GVE;20070704;13.7
GVE;20070705;13.9
GVE;20070706;17.6
GVE;20070707;21.2
GVE;20070708;17.9
GVE;20070709;15.9
GVE;20070710;11.7
GVE;20070711;13.4
GVE;20070712;16.3
GVE;20070713;19.8
GVE;20070714;23.0
GVE;20070715;23.8
GVE;20070716;24.1
GVE;20070717;22.6
GVE;20070718;23.5
GVE;20070719;22.9
GVE;20070720;21.1
GVE;20070721;19.2
GVE;20070722;19.2
GVE;20070723;17.3
GVE;20070724;17.2
GVE;20070725;18.2
GVE;20070726;20.6
GVE;20070727;22.7
GVE;20070728;21.6
GVE;20070729;21.7
GVE;20070730;18.0
GVE;20070731;16.9
GVE;20070801;18.5
GVE;20070802;18.8
GVE;20070803;18.3
GVE;20070804;19.0
GVE;20070805;21.1
GVE;20070806;22.6
GVE;20070807;19.8
GVE;20070808;14.6
GVE;20070809;11.8
GVE;20070810;15.2
GVE;20070811;18.7
