 

stn;time;rka150d0
GVE;20041118;0.0
GVE;20041119;7.3
GVE;20041120;0.0
GVE;20041121;0.0
GVE;20041122;0.0
GVE;20041123;0.0
GVE;20041124;0.0
GVE;20041125;0.0
GVE;20041126;0.0
GVE;20041127;0.0
GVE;20041128;1.5
GVE;20041129;23.7
GVE;20041130;0.6
GVE;20041201;5.3
GVE;20041202;0.4
GVE;20041203;3.0
GVE;20041204;0.0
GVE;20041205;0.0
GVE;20041206;0.0
GVE;20041207;0.3
GVE;20041208;0.0
GVE;20041209;0.0
GVE;20041210;0.0
GVE;20041211;0.0
GVE;20041212;0.0
GVE;20041213;0.0
GVE;20041214;0.0
GVE;20041215;0.0
GVE;20041216;3.9
GVE;20041217;10.1
GVE;20041218;0.5
GVE;20041219;22.2
GVE;20041220;0.0
GVE;20041221;0.0
GVE;20041222;0.0
GVE;20041223;0.0
GVE;20041224;0.0
GVE;20041225;5.9
GVE;20041226;6.9
GVE;20041227;0.0
GVE;20041228;1.6
GVE;20041229;0.0
GVE;20041230;0.0
GVE;20041231;0.0
GVE;20050101;0.0
GVE;20050102;0.3
GVE;20050103;0.0
GVE;20050104;0.0
GVE;20050105;0.0
GVE;20050106;2.8
GVE;20050107;0.6
GVE;20050108;0.4
GVE;20050109;0.0
GVE;20050110;0.0
GVE;20050111;0.0
GVE;20050112;2.5
GVE;20050113;1.3
GVE;20050114;0.0
GVE;20050115;0.0
GVE;20050116;0.0
GVE;20050117;0.7
GVE;20050118;9.6
GVE;20050119;1.3
GVE;20050120;2.1
GVE;20050121;2.5
GVE;20050122;4.1
GVE;20050123;19.0
GVE;20050124;0.7
GVE;20050125;0.0
GVE;20050126;0.0
GVE;20050127;0.0
GVE;20050128;0.1
GVE;20050129;0.0
GVE;20050130;0.0
GVE;20050131;0.0
GVE;20050201;0.2
GVE;20050202;0.0
GVE;20050203;0.0
GVE;20050204;0.0
GVE;20050205;0.0
GVE;20050206;0.0
GVE;20050207;0.0
GVE;20050208;0.0
GVE;20050209;0.0
GVE;20050210;0.0
GVE;20050211;7.8
GVE;20050212;19.6
GVE;20050213;2.7
GVE;20050214;1.6
GVE;20050215;0.5
GVE;20050216;0.0
GVE;20050217;0.0
GVE;20050218;0.0
GVE;20050219;0.2
GVE;20050220;0.1
GVE;20050221;0.0
GVE;20050222;0.1
GVE;20050223;0.0
GVE;20050224;0.0
GVE;20050225;0.0
GVE;20050226;0.0
GVE;20050227;2.2
GVE;20050228;0.3
GVE;20050301;0.0
GVE;20050302;0.0
GVE;20050303;6.8
GVE;20050304;2.1
GVE;20050305;0.4
GVE;20050306;3.9
GVE;20050307;0.0
GVE;20050308;0.2
GVE;20050309;0.0
GVE;20050310;0.0
GVE;20050311;0.0
GVE;20050312;0.0
GVE;20050313;0.0
GVE;20050314;0.1
GVE;20050315;0.0
GVE;20050316;0.0
GVE;20050317;0.0
GVE;20050318;0.0
GVE;20050319;0.0
GVE;20050320;0.0
GVE;20050321;0.0
GVE;20050322;5.8
GVE;20050323;0.0
GVE;20050324;9.8
GVE;20050325;0.3
GVE;20050326;1.2
GVE;20050327;5.8
GVE;20050328;0.0
GVE;20050329;2.4
GVE;20050330;0.7
GVE;20050331;0.2
GVE;20050401;0.0
GVE;20050402;0.0
GVE;20050403;0.0
GVE;20050404;0.0
GVE;20050405;0.0
GVE;20050406;0.0
GVE;20050407;18.8
GVE;20050408;17.5
GVE;20050409;2.0
GVE;20050410;0.0
GVE;20050411;0.0
GVE;20050412;0.0
GVE;20050413;0.0
GVE;20050414;0.0
GVE;20050415;3.2
GVE;20050416;14.2
GVE;20050417;17.9
GVE;20050418;2.3
GVE;20050419;3.0
GVE;20050420;2.4
GVE;20050421;0.0
GVE;20050422;0.0
GVE;20050423;0.5
GVE;20050424;22.0
GVE;20050425;15.7
GVE;20050426;0.2
GVE;20050427;0.0
GVE;20050428;0.0
GVE;20050429;0.0
GVE;20050430;0.0
GVE;20050501;0.0
GVE;20050502;0.2
GVE;20050503;13.2
GVE;20050504;0.5
GVE;20050505;1.7
GVE;20050506;0.6
GVE;20050507;2.8
GVE;20050508;0.2
GVE;20050509;0.0
GVE;20050510;0.0
GVE;20050511;0.0
GVE;20050512;3.4
GVE;20050513;0.6
GVE;20050514;7.6
GVE;20050515;0.0
GVE;20050516;13.9
GVE;20050517;0.0
GVE;20050518;0.0
GVE;20050519;0.0
GVE;20050520;0.2
GVE;20050521;1.2
GVE;20050522;2.9
GVE;20050523;24.1
GVE;20050524;0.0
GVE;20050525;0.0
GVE;20050526;0.0
GVE;20050527;0.8
GVE;20050528;0.0
GVE;20050529;0.0
GVE;20050530;2.4
GVE;20050531;0.0
GVE;20050601;0.0
GVE;20050602;0.0
GVE;20050603;0.0
GVE;20050604;0.0
GVE;20050605;0.0
GVE;20050606;0.0
GVE;20050607;0.0
GVE;20050608;0.0
GVE;20050609;0.0
GVE;20050610;0.0
GVE;20050611;0.0
GVE;20050612;0.0
GVE;20050613;9.1
GVE;20050614;28.7
GVE;20050615;0.1
GVE;20050616;0.0
GVE;20050617;0.0
GVE;20050618;0.0
GVE;20050619;0.0
GVE;20050620;0.0
GVE;20050621;0.0
GVE;20050622;0.0
GVE;20050623;0.0
GVE;20050624;3.3
GVE;20050625;0.0
GVE;20050626;0.0
GVE;20050627;0.0
GVE;20050628;0.0
GVE;20050629;7.9
GVE;20050630;0.2
GVE;20050701;3.2
GVE;20050702;0.0
GVE;20050703;0.0
GVE;20050704;5.0
GVE;20050705;0.0
GVE;20050706;10.4
GVE;20050707;0.4
GVE;20050708;0.6
GVE;20050709;0.0
GVE;20050710;0.0
GVE;20050711;0.0
GVE;20050712;0.0
GVE;20050713;0.0
GVE;20050714;0.0
GVE;20050715;0.0
GVE;20050716;0.0
GVE;20050717;0.0
GVE;20050718;22.2
GVE;20050719;0.0
GVE;20050720;0.0
GVE;20050721;0.0
GVE;20050722;0.0
GVE;20050723;0.0
GVE;20050724;0.3
GVE;20050725;2.2
GVE;20050726;0.0
GVE;20050727;0.0
GVE;20050728;0.0
GVE;20050729;22.7
GVE;20050730;1.7
GVE;20050731;0.0
GVE;20050801;0.0
GVE;20050802;34.5
GVE;20050803;0.0
GVE;20050804;0.0
GVE;20050805;0.0
GVE;20050806;0.0
GVE;20050807;0.0
GVE;20050808;0.0
GVE;20050809;0.0
GVE;20050810;0.0
GVE;20050811;0.0
GVE;20050812;0.0
GVE;20050813;0.7
GVE;20050814;8.6
GVE;20050815;0.7
GVE;20050816;0.0
GVE;20050817;0.0
GVE;20050818;0.1
GVE;20050819;0.0
GVE;20050820;0.2
GVE;20050821;19.5
GVE;20050822;6.1
GVE;20050823;0.0
GVE;20050824;0.0
GVE;20050825;2.8
GVE;20050826;0.0
GVE;20050827;2.5
GVE;20050828;0.2
GVE;20050829;0.0
GVE;20050830;0.0
GVE;20050831;0.0
GVE;20050901;0.0
GVE;20050902;0.0
GVE;20050903;0.0
GVE;20050904;0.0
GVE;20050905;1.6
GVE;20050906;0.0
GVE;20050907;0.2
GVE;20050908;0.9
GVE;20050909;5.8
GVE;20050910;21.3
GVE;20050911;24.7
GVE;20050912;0.3
GVE;20050913;0.0
GVE;20050914;0.0
GVE;20050915;0.0
GVE;20050916;1.3
GVE;20050917;5.5
GVE;20050918;0.0
GVE;20050919;0.0
GVE;20050920;0.0
GVE;20050921;0.0
GVE;20050922;0.0
GVE;20050923;0.0
GVE;20050924;0.0
GVE;20050925;2.8
GVE;20050926;0.3
GVE;20050927;0.0
GVE;20050928;0.0
GVE;20050929;0.4
GVE;20050930;0.4
GVE;20051001;9.9
GVE;20051002;3.9
GVE;20051003;8.2
GVE;20051004;0.0
GVE;20051005;0.0
GVE;20051006;0.0
GVE;20051007;0.0
GVE;20051008;0.5
GVE;20051009;0.1
GVE;20051010;0.0
GVE;20051011;0.1
GVE;20051012;0.0
GVE;20051013;0.0
GVE;20051014;0.0
GVE;20051015;0.0
GVE;20051016;0.2
GVE;20051017;0.2
GVE;20051018;0.8
GVE;20051019;9.3
GVE;20051020;0.3
GVE;20051021;2.7
GVE;20051022;0.6
GVE;20051023;26.7
GVE;20051024;0.2
GVE;20051025;0.0
GVE;20051026;0.0
GVE;20051027;0.0
GVE;20051028;0.2
GVE;20051029;0.0
GVE;20051030;0.0
GVE;20051031;0.5
GVE;20051101;1.9
GVE;20051102;0.1
GVE;20051103;0.4
GVE;20051104;21.7
GVE;20051105;0.4
GVE;20051106;0.0
GVE;20051107;0.0
GVE;20051108;0.0
GVE;20051109;0.4
GVE;20051110;0.0
GVE;20051111;0.0
GVE;20051112;0.6
GVE;20051113;0.0
GVE;20051114;0.0
GVE;20051115;0.0
GVE;20051116;0.0
GVE;20051117;0.0
GVE;20051118;0.0
GVE;20051119;0.0
GVE;20051120;0.0
GVE;20051121;0.0
GVE;20051122;0.0
GVE;20051123;0.0
GVE;20051124;0.0
GVE;20051125;1.4
GVE;20051126;0.0
GVE;20051127;0.1
GVE;20051128;1.9
GVE;20051129;9.7
GVE;20051130;0.0
GVE;20051201;0.0
GVE;20051202;24.1
GVE;20051203;1.3
GVE;20051204;5.1
GVE;20051205;0.3
GVE;20051206;0.0
GVE;20051207;0.1
GVE;20051208;1.3
GVE;20051209;1.7
GVE;20051210;0.0
GVE;20051211;0.0
GVE;20051212;0.0
GVE;20051213;0.1
GVE;20051214;0.2
GVE;20051215;0.0
GVE;20051216;5.7
GVE;20051217;1.1
GVE;20051218;0.0
GVE;20051219;0.0
GVE;20051220;0.2
GVE;20051221;0.0
GVE;20051222;0.0
GVE;20051223;0.0
GVE;20051224;0.0
GVE;20051225;0.0
GVE;20051226;0.0
GVE;20051227;0.0
GVE;20051228;0.0
GVE;20051229;0.0
GVE;20051230;7.3
GVE;20051231;15.9
GVE;20060101;2.2
GVE;20060102;5.9
GVE;20060103;0.0
GVE;20060104;0.0
GVE;20060105;0.0
GVE;20060106;0.0
GVE;20060107;0.0
GVE;20060108;0.0
GVE;20060109;0.0
GVE;20060110;0.0
GVE;20060111;0.3
GVE;20060112;0.0
GVE;20060113;0.0
GVE;20060114;0.0
GVE;20060115;0.0
GVE;20060116;0.8
GVE;20060117;11.8
GVE;20060118;1.8
GVE;20060119;0.6
GVE;20060120;0.2
GVE;20060121;0.0
GVE;20060122;0.0
GVE;20060123;0.0
GVE;20060124;0.0
GVE;20060125;0.0
GVE;20060126;0.0
GVE;20060127;0.0
GVE;20060128;0.0
GVE;20060129;0.0
GVE;20060130;0.0
GVE;20060131;0.0
GVE;20060201;0.1
GVE;20060202;0.3
GVE;20060203;0.0
GVE;20060204;0.0
GVE;20060205;0.0
GVE;20060206;0.0
GVE;20060207;0.0
GVE;20060208;0.0
GVE;20060209;0.5
GVE;20060210;0.0
GVE;20060211;0.0
GVE;20060212;0.0
GVE;20060213;0.0
GVE;20060214;0.0
GVE;20060215;18.1
GVE;20060216;24.7
GVE;20060217;7.0
GVE;20060218;6.6
GVE;20060219;12.2
GVE;20060220;2.2
GVE;20060221;0.0
GVE;20060222;0.0
GVE;20060223;0.0
GVE;20060224;0.0
GVE;20060225;0.0
GVE;20060226;0.0
GVE;20060227;0.0
GVE;20060228;0.0
GVE;20060301;1.1
GVE;20060302;0.7
GVE;20060303;12.4
GVE;20060304;9.8
GVE;20060305;10.6
GVE;20060306;0.1
GVE;20060307;0.0
GVE;20060308;18.6
GVE;20060309;4.9
GVE;20060310;3.7
GVE;20060311;4.4
GVE;20060312;0.0
GVE;20060313;0.0
GVE;20060314;0.0
GVE;20060315;0.0
GVE;20060316;0.0
GVE;20060317;0.0
GVE;20060318;0.0
GVE;20060319;0.0
GVE;20060320;0.0
GVE;20060321;6.2
GVE;20060322;0.6
GVE;20060323;0.6
GVE;20060324;15.8
GVE;20060325;2.9
GVE;20060326;0.0
GVE;20060327;0.7
GVE;20060328;20.2
GVE;20060329;2.6
GVE;20060330;17.5
GVE;20060331;5.1
GVE;20060401;0.9
GVE;20060402;3.9
GVE;20060403;0.0
GVE;20060404;1.9
GVE;20060405;19.3
GVE;20060406;0.0
GVE;20060407;0.0
GVE;20060408;0.0
GVE;20060409;37.1
GVE;20060410;37.6
GVE;20060411;0.0
GVE;20060412;0.0
GVE;20060413;0.0
GVE;20060414;0.0
GVE;20060415;4.8
GVE;20060416;2.7
GVE;20060417;0.0
GVE;20060418;0.0
GVE;20060419;0.0
GVE;20060420;0.0
GVE;20060421;0.0
GVE;20060422;0.0
GVE;20060423;0.0
GVE;20060424;7.2
GVE;20060425;0.0
GVE;20060426;1.2
GVE;20060427;0.1
GVE;20060428;0.0
GVE;20060429;0.0
GVE;20060430;0.0
GVE;20060501;0.0
GVE;20060502;0.0
GVE;20060503;0.4
GVE;20060504;0.0
GVE;20060505;5.9
GVE;20060506;8.1
GVE;20060507;5.6
GVE;20060508;18.4
GVE;20060509;2.9
GVE;20060510;2.5
GVE;20060511;0.0
GVE;20060512;2.5
GVE;20060513;4.9
GVE;20060514;0.0
GVE;20060515;0.4
GVE;20060516;6.2
GVE;20060517;0.0
GVE;20060518;30.1
GVE;20060519;0.0
GVE;20060520;2.2
GVE;20060521;0.1
GVE;20060522;6.1
GVE;20060523;0.0
GVE;20060524;0.0
GVE;20060525;0.0
GVE;20060526;0.0
GVE;20060527;0.0
GVE;20060528;0.0
GVE;20060529;2.3
GVE;20060530;0.5
GVE;20060531;0.2
GVE;20060601;0.2
GVE;20060602;0.0
GVE;20060603;0.0
GVE;20060604;0.0
GVE;20060605;0.0
GVE;20060606;0.0
GVE;20060607;0.0
GVE;20060608;0.3
GVE;20060609;0.0
GVE;20060610;0.0
GVE;20060611;0.0
GVE;20060612;0.0
GVE;20060613;0.0
GVE;20060614;0.0
GVE;20060615;0.0
GVE;20060616;0.0
GVE;20060617;12.9
GVE;20060618;0.7
GVE;20060619;0.2
GVE;20060620;0.0
GVE;20060621;0.0
GVE;20060622;0.0
GVE;20060623;0.0
GVE;20060624;8.0
GVE;20060625;20.1
GVE;20060626;0.0
GVE;20060627;4.4
GVE;20060628;2.6
GVE;20060629;0.5
GVE;20060630;0.0
GVE;20060701;0.0
GVE;20060702;0.0
GVE;20060703;0.0
GVE;20060704;0.0
GVE;20060705;10.3
GVE;20060706;32.6
GVE;20060707;1.5
GVE;20060708;0.0
GVE;20060709;0.0
GVE;20060710;0.0
GVE;20060711;0.0
GVE;20060712;0.4
GVE;20060713;0.0
GVE;20060714;0.0
GVE;20060715;0.0
GVE;20060716;0.0
GVE;20060717;0.3
GVE;20060718;0.0
GVE;20060719;0.0
GVE;20060720;0.0
GVE;20060721;0.0
GVE;20060722;0.0
GVE;20060723;0.0
GVE;20060724;0.0
GVE;20060725;0.0
GVE;20060726;0.0
GVE;20060727;0.0
GVE;20060728;2.0
GVE;20060729;0.0
GVE;20060730;0.0
GVE;20060731;0.9
GVE;20060801;0.1
GVE;20060802;0.9
GVE;20060803;19.6
GVE;20060804;25.7
GVE;20060805;0.6
GVE;20060806;0.1
GVE;20060807;0.0
GVE;20060808;0.0
GVE;20060809;0.0
GVE;20060810;0.0
GVE;20060811;1.6
GVE;20060812;17.0
GVE;20060813;10.3
GVE;20060814;2.3
GVE;20060815;7.8
GVE;20060816;24.4
GVE;20060817;2.4
GVE;20060818;9.5
GVE;20060819;0.0
GVE;20060820;0.7
GVE;20060821;0.0
GVE;20060822;0.1
GVE;20060823;0.0
GVE;20060824;0.9
GVE;20060825;0.0
GVE;20060826;2.6
GVE;20060827;0.8
GVE;20060828;3.5
GVE;20060829;5.6
GVE;20060830;0.5
GVE;20060831;0.0
GVE;20060901;0.0
GVE;20060902;0.0
GVE;20060903;0.0
GVE;20060904;0.0
GVE;20060905;0.0
GVE;20060906;0.2
GVE;20060907;0.0
GVE;20060908;0.0
GVE;20060909;0.0
GVE;20060910;5.0
GVE;20060911;1.6
GVE;20060912;0.0
GVE;20060913;0.0
GVE;20060914;0.7
GVE;20060915;0.8
GVE;20060916;0.0
GVE;20060917;18.3
GVE;20060918;4.1
GVE;20060919;0.0
GVE;20060920;0.0
GVE;20060921;0.0
GVE;20060922;0.0
GVE;20060923;0.1
GVE;20060924;5.5
GVE;20060925;14.6
GVE;20060926;4.4
GVE;20060927;0.0
GVE;20060928;0.0
GVE;20060929;1.2
GVE;20060930;2.7
GVE;20061001;29.9
GVE;20061002;0.0
GVE;20061003;13.9
GVE;20061004;0.0
GVE;20061005;0.0
GVE;20061006;0.0
GVE;20061007;10.8
GVE;20061008;0.0
GVE;20061009;0.0
GVE;20061010;0.0
GVE;20061011;0.4
GVE;20061012;0.0
GVE;20061013;0.0
GVE;20061014;0.0
GVE;20061015;0.0
GVE;20061016;0.0
GVE;20061017;0.0
GVE;20061018;0.6
GVE;20061019;3.4
GVE;20061020;7.4
GVE;20061021;3.8
GVE;20061022;0.0
GVE;20061023;28.8
GVE;20061024;7.9
GVE;20061025;0.0
GVE;20061026;0.0
GVE;20061027;0.0
GVE;20061028;0.0
GVE;20061029;0.0
GVE;20061030;0.0
GVE;20061031;0.0
GVE;20061101;0.0
GVE;20061102;0.0
GVE;20061103;0.0
GVE;20061104;0.0
GVE;20061105;0.0
GVE;20061106;0.0
GVE;20061107;0.0
GVE;20061108;0.2
GVE;20061109;0.7
GVE;20061110;0.3
GVE;20061111;1.5
GVE;20061112;2.8
GVE;20061113;0.9
GVE;20061114;0.0
GVE;20061115;0.2
GVE;20061116;0.7
GVE;20061117;17.1
GVE;20061118;2.6
GVE;20061119;9.0
GVE;20061120;0.0
GVE;20061121;18.9
GVE;20061122;1.0
GVE;20061123;1.0
GVE;20061124;0.2
GVE;20061125;0.0
GVE;20061126;0.0
GVE;20061127;0.0
GVE;20061128;0.3
GVE;20061129;2.4
GVE;20061130;0.0
GVE;20061201;0.0
GVE;20061202;1.6
GVE;20061203;6.1
GVE;20061204;13.8
GVE;20061205;0.6
GVE;20061206;3.6
GVE;20061207;1.3
GVE;20061208;19.4
GVE;20061209;0.7
GVE;20061210;0.0
GVE;20061211;0.0
GVE;20061212;0.0
GVE;20061213;0.0
GVE;20061214;0.0
GVE;20061215;0.0
GVE;20061216;0.0
GVE;20061217;1.4
GVE;20061218;0.0
GVE;20061219;0.0
GVE;20061220;0.0
GVE;20061221;0.0
GVE;20061222;0.0
GVE;20061223;0.0
GVE;20061224;0.0
GVE;20061225;0.0
GVE;20061226;0.0
GVE;20061227;0.0
GVE;20061228;0.4
GVE;20061229;0.3
GVE;20061230;1.1
GVE;20061231;1.4
GVE;20070101;16.4
GVE;20070102;6.1
GVE;20070103;1.9
GVE;20070104;7.6
GVE;20070105;0.0
GVE;20070106;0.1
GVE;20070107;0.5
GVE;20070108;7.5
GVE;20070109;3.2
GVE;20070110;0.0
GVE;20070111;0.0
GVE;20070112;1.9
GVE;20070113;0.0
GVE;20070114;0.0
GVE;20070115;0.0
GVE;20070116;0.4
GVE;20070117;0.2
GVE;20070118;9.5
GVE;20070119;0.7
GVE;20070120;0.0
GVE;20070121;0.7
GVE;20070122;10.7
GVE;20070123;14.3
GVE;20070124;0.8
GVE;20070125;0.0
GVE;20070126;0.0
GVE;20070127;0.0
GVE;20070128;0.2
GVE;20070129;0.2
GVE;20070130;0.0
GVE;20070131;0.2
GVE;20070201;0.0
GVE;20070202;0.0
GVE;20070203;0.0
GVE;20070204;0.0
GVE;20070205;0.0
GVE;20070206;0.4
GVE;20070207;5.0
GVE;20070208;7.0
GVE;20070209;0.0
GVE;20070210;3.9
GVE;20070211;4.1
GVE;20070212;15.1
GVE;20070213;2.0
GVE;20070214;6.2
GVE;20070215;1.2
GVE;20070216;0.0
GVE;20070217;0.0
GVE;20070218;1.0
GVE;20070219;0.0
GVE;20070220;0.0
GVE;20070221;0.0
GVE;20070222;0.0
GVE;20070223;0.5
GVE;20070224;14.3
GVE;20070225;20.7
GVE;20070226;16.1
GVE;20070227;0.6
GVE;20070228;4.9
GVE;20070301;17.0
GVE;20070302;12.8
GVE;20070303;15.9
GVE;20070304;0.0
GVE;20070305;4.2
GVE;20070306;2.0
GVE;20070307;3.2
GVE;20070308;0.0
GVE;20070309;2.0
GVE;20070310;0.0
GVE;20070311;0.0
GVE;20070312;0.0
GVE;20070313;0.0
GVE;20070314;0.0
GVE;20070315;0.0
GVE;20070316;0.0
GVE;20070317;0.0
GVE;20070318;6.2
GVE;20070319;0.9
GVE;20070320;0.1
GVE;20070321;0.8
GVE;20070322;0.1
GVE;20070323;0.0
GVE;20070324;0.0
GVE;20070325;0.0
GVE;20070326;0.0
GVE;20070327;0.0
GVE;20070328;0.0
GVE;20070329;0.1
GVE;20070330;13.9
GVE;20070331;0.0
GVE;20070401;0.0
GVE;20070402;0.0
GVE;20070403;0.6
GVE;20070404;0.0
GVE;20070405;0.0
GVE;20070406;0.0
GVE;20070407;0.0
GVE;20070408;0.0
GVE;20070409;0.0
GVE;20070410;0.0
GVE;20070411;0.0
GVE;20070412;0.0
GVE;20070413;0.0
GVE;20070414;0.0
GVE;20070415;0.0
GVE;20070416;0.0
GVE;20070417;0.0
GVE;20070418;0.0
GVE;20070419;0.0
GVE;20070420;0.0
GVE;20070421;0.0
GVE;20070422;0.0
GVE;20070423;0.0
GVE;20070424;0.0
GVE;20070425;0.0
GVE;20070426;0.1
GVE;20070427;0.1
GVE;20070428;8.0
GVE;20070429;4.5
GVE;20070430;9.8
GVE;20070501;0.0
GVE;20070502;1.8
GVE;20070503;0.0
GVE;20070504;1.6
GVE;20070505;17.7
GVE;20070506;0.0
GVE;20070507;0.0
GVE;20070508;3.5
GVE;20070509;0.6
GVE;20070510;0.2
GVE;20070511;3.2
GVE;20070512;0.1
GVE;20070513;0.0
GVE;20070514;23.8
GVE;20070515;1.1
GVE;20070516;6.1
GVE;20070517;20.9
GVE;20070518;0.2
GVE;20070519;0.0
GVE;20070520;0.0
GVE;20070521;0.0
GVE;20070522;0.0
GVE;20070523;0.5
GVE;20070524;0.2
GVE;20070525;0.0
GVE;20070526;4.2
GVE;20070527;8.0
GVE;20070528;8.8
GVE;20070529;0.0
GVE;20070530;0.0
GVE;20070531;18.4
GVE;20070601;3.5
GVE;20070602;0.1
GVE;20070603;0.0
GVE;20070604;0.0
GVE;20070605;0.0
GVE;20070606;0.1
GVE;20070607;43.2
GVE;20070608;0.0
GVE;20070609;0.0
GVE;20070610;3.1
GVE;20070611;26.6
GVE;20070612;1.6
GVE;20070613;0.0
GVE;20070614;0.0
GVE;20070615;11.6
GVE;20070616;0.0
GVE;20070617;31.1
GVE;20070618;0.1
GVE;20070619;0.0
GVE;20070620;15.8
GVE;20070621;17.7
GVE;20070622;1.2
GVE;20070623;0.0
GVE;20070624;0.0
GVE;20070625;11.8
GVE;20070626;0.3
GVE;20070627;2.9
GVE;20070628;0.0
GVE;20070629;0.0
GVE;20070630;0.0
GVE;20070701;10.4
GVE;20070702;19.3
GVE;20070703;18.6
GVE;20070704;15.5
GVE;20070705;5.8
GVE;20070706;0.4
GVE;20070707;0.0
GVE;20070708;26.1
GVE;20070709;5.0
GVE;20070710;0.8
GVE;20070711;1.9
GVE;20070712;0.0
GVE;20070713;0.0
GVE;20070714;0.0
GVE;20070715;0.0
GVE;20070716;0.0
GVE;20070717;0.0
GVE;20070718;0.0
GVE;20070719;0.3
GVE;20070720;0.5
GVE;20070721;3.8
GVE;20070722;0.2
GVE;20070723;18.1
GVE;20070724;3.8
GVE;20070725;0.0
GVE;20070726;0.0
GVE;20070727;0.0
GVE;20070728;0.0
GVE;20070729;0.8
GVE;20070730;0.8
GVE;20070731;0.0
GVE;20070801;0.0
GVE;20070802;16.3
GVE;20070803;0.3
GVE;20070804;0.0
GVE;20070805;0.0
GVE;20070806;0.0
GVE;20070807;22.8
GVE;20070808;18.2
GVE;20070809;17.6
GVE;20070810;0.0
GVE;20070811;0.0
GVE;20070812;0.0
GVE;20070813;0.0
GVE;20070814;0.0
GVE;20070815;0.0
GVE;20070816;6.8
GVE;20070817;0.0
GVE;20070818;0.0
GVE;20070819;0.1
GVE;20070820;2.2
GVE;20070821;11.3
GVE;20070822;0.0
GVE;20070823;0.0
GVE;20070824;0.2
GVE;20070825;0.0
GVE;20070826;0.0
GVE;20070827;0.0
GVE;20070828;0.2
GVE;20070829;50.8
GVE;20070830;6.0
GVE;20070831;0.0
GVE;20070901;0.0
GVE;20070902;0.0
GVE;20070903;0.5
GVE;20070904;0.2
GVE;20070905;0.0
GVE;20070906;0.0
GVE;20070907;0.0
GVE;20070908;0.0
GVE;20070909;0.0
GVE;20070910;0.0
GVE;20070911;0.0
GVE;20070912;0.0
GVE;20070913;0.0
GVE;20070914;0.0
GVE;20070915;0.0
GVE;20070916;0.0
GVE;20070917;28.0
GVE;20070918;18.5
GVE;20070919;0.0
GVE;20070920;0.0
GVE;20070921;0.0
GVE;20070922;0.0
GVE;20070923;0.0
GVE;20070924;1.4
GVE;20070925;3.5
GVE;20070926;7.4
GVE;20070927;7.3
GVE;20070928;0.8
GVE;20070929;8.7
GVE;20070930;12.0
GVE;20071001;0.0
GVE;20071002;0.2
GVE;20071003;8.4
GVE;20071004;0.3
GVE;20071005;5.0
GVE;20071006;0.2
GVE;20071007;0.0
GVE;20071008;0.2
GVE;20071009;0.0
GVE;20071010;0.8
GVE;20071011;0.0
GVE;20071012;0.0
GVE;20071013;0.0
GVE;20071014;0.0
GVE;20071015;0.2
GVE;20071016;0.1
GVE;20071017;0.5
GVE;20071018;0.6
GVE;20071019;0.0
GVE;20071020;0.0
GVE;20071021;0.0
GVE;20071022;0.0
GVE;20071023;0.0
GVE;20071024;0.0
GVE;20071025;0.0
GVE;20071026;0.0
GVE;20071027;0.0
GVE;20071028;0.0
GVE;20071029;0.4
GVE;20071030;0.5
GVE;20071031;0.0
GVE;20071101;0.0
GVE;20071102;0.0
GVE;20071103;0.0
GVE;20071104;0.0
GVE;20071105;0.0
GVE;20071106;0.0
GVE;20071107;0.0
GVE;20071108;0.0
GVE;20071109;2.6
GVE;20071110;1.5
GVE;20071111;1.1
GVE;20071112;1.0
GVE;20071113;1.4
GVE;20071114;1.8
GVE;20071115;0.0
GVE;20071116;0.0
GVE;20071117;0.0
GVE;20071118;0.0
GVE;20071119;0.0
GVE;20071120;0.0
GVE;20071121;18.3
GVE;20071122;22.7
GVE;20071123;18.6
GVE;20071124;0.0
GVE;20071125;0.0
GVE;20071126;0.0
GVE;20071127;0.0
GVE;20071128;0.0
GVE;20071129;0.0
GVE;20071130;0.0
GVE;20071201;2.3
GVE;20071202;7.4
GVE;20071203;21.6
GVE;20071204;1.8
GVE;20071205;0.2
GVE;20071206;2.6
GVE;20071207;12.5
GVE;20071208;5.6
GVE;20071209;14.5
GVE;20071210;17.5
GVE;20071211;1.4
GVE;20071212;0.0
GVE;20071213;0.0
GVE;20071214;0.0
GVE;20071215;0.0
GVE;20071216;0.0
GVE;20071217;0.0
GVE;20071218;0.0
GVE;20071219;0.0
GVE;20071220;0.0
GVE;20071221;0.0
GVE;20071222;0.0
GVE;20071223;0.2
GVE;20071224;0.0
GVE;20071225;0.0
GVE;20071226;0.2
GVE;20071227;0.0
GVE;20071228;0.0
GVE;20071229;0.2
GVE;20071230;0.3
GVE;20071231;0.0
GVE;20080101;0.0
GVE;20080102;0.0
GVE;20080103;0.0
GVE;20080104;0.0
GVE;20080105;16.5
GVE;20080106;13.3
GVE;20080107;9.5
GVE;20080108;0.0
GVE;20080109;3.6
GVE;20080110;0.0
GVE;20080111;1.0
GVE;20080112;6.3
GVE;20080113;0.0
GVE;20080114;8.6
GVE;20080115;0.0
GVE;20080116;8.0
GVE;20080117;0.3
GVE;20080118;1.4
GVE;20080119;0.0
GVE;20080120;0.0
GVE;20080121;0.2
GVE;20080122;4.7
GVE;20080123;0.0
GVE;20080124;0.0
GVE;20080125;0.4
GVE;20080126;0.0
